URL,Status
https://www.bostonglobe.com/metro/2017/08/17/father-father-priest-son-takes-his-case-directly-pope/g8ObYa0NATZy3itVSzdflM/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/sjc-declines-reduce-south-boston-man-sentence-for-double-murder/UfH8c8zroc22OyT2F0KuzM/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/elderly-man-with-alzheimer-disease-reported-missing-east-boston/0NU9vD82duPufUE4c7ZbuN/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/abington-man-charged-for-robbing-three-banks/yASj9PCJ0CzxqV2YLMfZjJ/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/after-saturday-rain-bostonians-can-expect-week-warm-and-sunny-days/7gZdBuSFQEq0fV8CS4wEHP/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/bird-sightings/mS8AUn6u5R3mn4OM9zKKoI/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/street-flooding-reported-some-communities/g91fjNCfafHQzMryCnDq0L/story.html,200
https://www.bostonglobe.com/metro/2015/11/18/the-story-behind-spotlight-movie/ymTLHtckjncJlRQ8VPkEML/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/owl-stuck-truck-survives-trip-through-new-england-released-wild/aan4Fod3bElkwhLuB6XNmO/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/officer-involved-shooting-under-investigation-belmont/o7YGhpTCBRSiUcrEZUrhxI/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/man-dies-cell-substance-abuse-center-plymouth-prison/MD5nIvnPxdahz2Byo07unO/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/strike-band-somerville/JjdILx0JL689zrbFh6VJ5O/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/keanu-loves-water-and-singing/yw6L30C3HoaAOCO2O8tDAN/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/lottery/GyEg2K0m5ynaeadnwJhDxJ/story.html,200
https://www.bostonglobe.com/2010/12/09/metro-columnist/0rME4xUg3xrmsyhok7mksM/story.html,200
https://www.bostonglobe.com/metro/2017/03/05/documenting-hate-submit-incident-you-know-about/g8mwhYcHTR8eykd60uz2mO/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/high-school-students-discuss-journalism-social-issues-youth-led-conference/Upu7pzHZRXaOlxTtezRUEN/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/lottery/sdMaQSw8HUS71Z5ULzeJHJ/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/massachusetts-man-most-wanted-list-arrested-sacramento/mgnmgky8Swfs7ulOHtO7rM/story.html,200
http://www.bostonglobe.com/staff/farragher,200
https://www.bostonglobe.com/2011/12/09/bgcom-walkerxref/ApE2owL1RhEnbfk4CHAJWM/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/daily-horoscope/MD5j082lHDxQoxUmLNNlEN/story.html,200
https://www.bostonglobe.com/metro/2017/08/16/father-father-children-catholic-priests-live-with-secrets-and-sorrow/mvYO5SOxAxZYJBi8XxiaqN/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/authorities-investigate-fatal-motorcycle-crash-weymouth/qKFVbjkk4qVynUiz6iTU0M/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/this-day-history/sxCytEo5CA7fIvZlIBOvRL/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/pumpkin/rg7KqZTilljFbA3z1TaVRM/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/harvard-panel-steps-back-from-ban-social-clubs/Ijy3GF4id8foxXCcO5daQI/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/weather/Csg3cVL8YFsNMa3p0bdLBK/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/two-wounded-roxbury-double-shooting/Ca1MBMeTyoWfubUVMS0tDL/story.html,200
http://www.bostonglobe.com/metro/spotlight,200
https://www.bostonglobe.com/metro/2017/10/01/coast-guard-crew-from-martha-vineyard-rescues-sea-turtle/xP5InDzj50lRUnTvXE0ifN/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/lowell-man-dies-after-new-hampshire-crash/wbArh1EpmWOuaDkzS0aLWM/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/winthrop-loses-power-sunday-morning-with-explanation/5LH7kHhs7Ubry6zUjebBeJ/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/two-years-after-faro-sinking-mariner-widow-perseveres/x1E4J92AAiJiDTHVu1lQjN/story.html,200
https://www.bostonglobe.com/news/bigpicture/2017/03/08/international-women-day/KR4HcuY12w7sOqC7kgnQSN/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/03/14/snows-winters-past/blBSKVc6YTwHCYzGxOlNzN/story.html?p1=BP_MainPhoto,200
https://www.bostonglobe.com/news/bigpicture/2017/07/24/world-aquatics-championships/T3Roesr7lBg2avnACc1KBK/story.html?p1=BP_MainPhoto,200
https://www.bostonglobe.com/news/bigpicture/2017/06/02/globe-staff-photos-month-may/A73bLcXhClDIFNC81s0KPK/story.html?p1=BP_PhotoTextLink,200
